date,indicator,value,entity
2020-04-28,Daily hospital occupancy,5514.0,Japan
2020-05-07,Daily hospital occupancy,4436.0,Japan
2020-05-13,Daily hospital occupancy,3423.0,Japan
2020-05-21,Daily hospital occupancy,2058.0,Japan
2020-05-27,Daily hospital occupancy,1369.0,Japan
2020-06-03,Daily hospital occupancy,1015.0,Japan
2020-06-10,Daily hospital occupancy,781.0,Japan
2020-06-17,Daily hospital occupancy,587.0,Japan
2020-06-24,Daily hospital occupancy,559.0,Japan
2020-07-01,Daily hospital occupancy,696.0,Japan
2020-07-08,Daily hospital occupancy,1039.0,Japan
2020-07-15,Daily hospital occupancy,1717.0,Japan
2020-07-22,Daily hospital occupancy,2744.0,Japan
2020-07-29,Daily hospital occupancy,4034.0,Japan
2020-08-05,Daily hospital occupancy,5116.0,Japan
2020-08-12,Daily hospital occupancy,6009.0,Japan
2020-08-19,Daily hospital occupancy,5973.0,Japan
2020-08-26,Daily hospital occupancy,5576.0,Japan
2020-09-02,Daily hospital occupancy,4994.0,Japan
2020-09-09,Daily hospital occupancy,4174.0,Japan
2020-09-16,Daily hospital occupancy,3754.0,Japan
2020-09-23,Daily hospital occupancy,3601.0,Japan
2020-09-30,Daily hospital occupancy,3249.0,Japan
2020-10-07,Daily hospital occupancy,2963.0,Japan
2020-10-14,Daily hospital occupancy,3040.0,Japan
2020-10-21,Daily hospital occupancy,2966.0,Japan
2020-10-28,Daily hospital occupancy,3108.0,Japan
2020-11-04,Daily hospital occupancy,3495.0,Japan
2020-11-11,Daily hospital occupancy,4484.0,Japan
2020-11-18,Daily hospital occupancy,5951.0,Japan
2020-11-25,Daily hospital occupancy,7826.0,Japan
2020-12-02,Daily hospital occupancy,8488.0,Japan
2020-12-09,Daily hospital occupancy,9222.0,Japan
2020-12-16,Daily hospital occupancy,10047.0,Japan
2020-12-23,Daily hospital occupancy,10470.0,Japan
2020-12-30,Daily hospital occupancy,11585.0,Japan
2021-01-06,Daily hospital occupancy,13093.0,Japan
2021-01-13,Daily hospital occupancy,14825.0,Japan
2021-01-20,Daily hospital occupancy,14724.0,Japan
2021-01-27,Daily hospital occupancy,14417.0,Japan
2021-02-03,Daily hospital occupancy,13489.0,Japan
2021-02-10,Daily hospital occupancy,11325.0,Japan
2021-02-17,Daily hospital occupancy,9575.0,Japan
2021-02-24,Daily hospital occupancy,8032.0,Japan
2021-03-03,Daily hospital occupancy,6683.0,Japan
2021-03-10,Daily hospital occupancy,5947.0,Japan
2021-03-17,Daily hospital occupancy,5895.0,Japan
2021-03-24,Daily hospital occupancy,6275.0,Japan
2021-03-31,Daily hospital occupancy,7263.0,Japan
2021-04-07,Daily hospital occupancy,8602.0,Japan
2021-04-14,Daily hospital occupancy,9423.0,Japan
2021-04-21,Daily hospital occupancy,11279.0,Japan
2021-04-28,Daily hospital occupancy,13089.0,Japan
2021-05-05,Daily hospital occupancy,14927.0,Japan
2021-05-12,Daily hospital occupancy,16620.0,Japan
2021-05-19,Daily hospital occupancy,17372.0,Japan
2021-05-26,Daily hospital occupancy,16581.0,Japan
2021-06-02,Daily hospital occupancy,14475.0,Japan
2021-06-09,Daily hospital occupancy,11888.0,Japan
2021-06-16,Daily hospital occupancy,9202.0,Japan
2021-06-23,Daily hospital occupancy,7337.0,Japan
2021-06-30,Daily hospital occupancy,6431.0,Japan
2021-07-07,Daily hospital occupancy,5888.0,Japan
2021-07-14,Daily hospital occupancy,6564.0,Japan
2021-07-21,Daily hospital occupancy,8174.0,Japan
2021-07-28,Daily hospital occupancy,10649.0,Japan
2021-08-04,Daily hospital occupancy,15026.0,Japan
2021-08-11,Daily hospital occupancy,18706.0,Japan
2021-08-18,Daily hospital occupancy,21434.0,Japan
2021-08-25,Daily hospital occupancy,24126.0,Japan
2021-09-01,Daily hospital occupancy,24320.0,Japan
2021-09-08,Daily hospital occupancy,22557.0,Japan
2021-09-15,Daily hospital occupancy,17481.0,Japan
2021-09-22,Daily hospital occupancy,12792.0,Japan
2021-09-29,Daily hospital occupancy,7467.0,Japan
2021-10-06,Daily hospital occupancy,4673.0,Japan
2021-10-13,Daily hospital occupancy,2908.0,Japan
2021-10-20,Daily hospital occupancy,1939.0,Japan
2021-10-27,Daily hospital occupancy,1265.0,Japan
2021-11-03,Daily hospital occupancy,964.0,Japan
2021-11-10,Daily hospital occupancy,755.0,Japan
2021-11-17,Daily hospital occupancy,626.0,Japan
2021-11-24,Daily hospital occupancy,529.0,Japan
2021-12-01,Daily hospital occupancy,421.0,Japan
2021-12-08,Daily hospital occupancy,362.0,Japan
2021-12-15,Daily hospital occupancy,416.0,Japan
2021-12-22,Daily hospital occupancy,603.0,Japan
2021-12-29,Daily hospital occupancy,1016.0,Japan
2022-01-05,Daily hospital occupancy,2262.0,Japan
2022-01-12,Daily hospital occupancy,6642.0,Japan
2022-01-19,Daily hospital occupancy,10934.0,Japan
2022-01-26,Daily hospital occupancy,17269.0,Japan
2022-02-02,Daily hospital occupancy,22653.0,Japan
2022-02-09,Daily hospital occupancy,26734.0,Japan
2022-02-16,Daily hospital occupancy,29225.0,Japan
2022-02-23,Daily hospital occupancy,29233.0,Japan
2022-03-02,Daily hospital occupancy,27492.0,Japan
2022-03-09,Daily hospital occupancy,24191.0,Japan
2022-03-16,Daily hospital occupancy,19767.0,Japan
2022-03-23,Daily hospital occupancy,16233.0,Japan
2022-03-30,Daily hospital occupancy,12581.0,Japan
2022-04-06,Daily hospital occupancy,11917.0,Japan
2022-04-13,Daily hospital occupancy,12354.0,Japan
2022-04-20,Daily hospital occupancy,11508.0,Japan
2022-04-27,Daily hospital occupancy,10774.0,Japan
2022-05-04,Daily hospital occupancy,9264.0,Japan
2022-05-11,Daily hospital occupancy,9005.0,Japan
2022-05-18,Daily hospital occupancy,9256.0,Japan
2022-05-25,Daily hospital occupancy,9100.0,Japan
2022-06-01,Daily hospital occupancy,8210.0,Japan
2022-06-08,Daily hospital occupancy,6505.0,Japan
2022-06-15,Daily hospital occupancy,5237.0,Japan
2022-06-22,Daily hospital occupancy,4862.0,Japan
2022-06-29,Daily hospital occupancy,5028.0,Japan
2022-07-06,Daily hospital occupancy,6999.0,Japan
2022-07-13,Daily hospital occupancy,11679.0,Japan
2022-07-20,Daily hospital occupancy,18010.0,Japan
2022-07-27,Daily hospital occupancy,24860.0,Japan
2022-08-03,Daily hospital occupancy,30562.0,Japan
2022-08-10,Daily hospital occupancy,36588.0,Japan
2022-08-17,Daily hospital occupancy,37673.0,Japan
2022-08-24,Daily hospital occupancy,38866.0,Japan
2022-08-31,Daily hospital occupancy,36778.0,Japan
2022-09-07,Daily hospital occupancy,31195.0,Japan
2022-09-14,Daily hospital occupancy,24407.0,Japan
2022-09-21,Daily hospital occupancy,19347.0,Japan
2022-09-28,Daily hospital occupancy,13888.0,Japan
2022-10-05,Daily hospital occupancy,10576.0,Japan
2022-10-12,Daily hospital occupancy,8836.0,Japan
2022-10-19,Daily hospital occupancy,8659.0,Japan
2022-10-26,Daily hospital occupancy,9384.0,Japan
2022-11-02,Daily hospital occupancy,11450.0,Japan
2022-11-09,Daily hospital occupancy,15231.0,Japan
2022-11-16,Daily hospital occupancy,19407.0,Japan
2022-11-23,Daily hospital occupancy,22317.0,Japan
2022-11-30,Daily hospital occupancy,25636.0,Japan
2022-12-07,Daily hospital occupancy,28301.0,Japan
2022-12-14,Daily hospital occupancy,33415.0,Japan
2022-12-21,Daily hospital occupancy,37029.0,Japan
2022-12-28,Daily hospital occupancy,41067.0,Japan
2023-01-04,Daily hospital occupancy,44101.0,Japan
2023-01-11,Daily hospital occupancy,44458.0,Japan
2023-01-18,Daily hospital occupancy,40507.0,Japan
2023-01-25,Daily hospital occupancy,33444.0,Japan
2023-02-01,Daily hospital occupancy,25282.0,Japan
2023-02-15,Daily hospital occupancy,14941.0,Japan
2023-02-22,Daily hospital occupancy,10503.0,Japan
2023-03-01,Daily hospital occupancy,7629.0,Japan
2023-03-08,Daily hospital occupancy,6331.0,Japan
2023-03-15,Daily hospital occupancy,5321.0,Japan
2023-03-22,Daily hospital occupancy,4709.0,Japan
2023-03-29,Daily hospital occupancy,3983.0,Japan
2023-04-05,Daily hospital occupancy,3539.0,Japan
2023-04-12,Daily hospital occupancy,3637.0,Japan
2023-04-19,Daily hospital occupancy,3708.0,Japan
2023-04-26,Daily hospital occupancy,3801.0,Japan
2023-05-03,Daily hospital occupancy,4201.0,Japan
2023-05-10,Daily hospital occupancy,4449.0,Japan
2023-05-17,Daily hospital occupancy,4512.0,Japan
2023-05-24,Daily hospital occupancy,5621.0,Japan
2023-05-31,Daily hospital occupancy,6091.0,Japan
2023-06-07,Daily hospital occupancy,6960.0,Japan
2023-06-14,Daily hospital occupancy,7783.0,Japan
2023-06-21,Daily hospital occupancy,7789.0,Japan
2023-06-28,Daily hospital occupancy,8162.0,Japan
2023-07-05,Daily hospital occupancy,9140.0,Japan
2023-07-12,Daily hospital occupancy,10376.0,Japan
2023-07-19,Daily hospital occupancy,12979.0,Japan
2023-07-26,Daily hospital occupancy,16390.0,Japan
2023-08-02,Daily hospital occupancy,19396.0,Japan
2023-08-09,Daily hospital occupancy,21000.0,Japan
2023-08-16,Daily hospital occupancy,22339.0,Japan
2023-08-23,Daily hospital occupancy,24405.0,Japan
2023-08-30,Daily hospital occupancy,24804.0,Japan
2023-09-06,Daily hospital occupancy,23673.0,Japan
2023-09-13,Daily hospital occupancy,21233.0,Japan
2023-09-20,Daily hospital occupancy,18675.0,Japan
2023-09-27,Daily hospital occupancy,14826.0,Japan
2023-10-04,Daily hospital occupancy,11603.0,Japan
2023-10-11,Daily hospital occupancy,8548.0,Japan
2023-10-18,Daily hospital occupancy,6986.0,Japan
2023-10-25,Daily hospital occupancy,5806.0,Japan
2020-05-07,Daily ICU occupancy,341.0,Japan
2020-05-13,Daily ICU occupancy,251.0,Japan
2020-05-21,Daily ICU occupancy,184.0,Japan
2020-05-27,Daily ICU occupancy,143.0,Japan
2020-06-03,Daily ICU occupancy,101.0,Japan
2020-06-10,Daily ICU occupancy,88.0,Japan
2020-06-17,Daily ICU occupancy,70.0,Japan
2020-06-24,Daily ICU occupancy,58.0,Japan
2020-07-01,Daily ICU occupancy,40.0,Japan
2020-07-08,Daily ICU occupancy,36.0,Japan
2020-07-15,Daily ICU occupancy,41.0,Japan
2020-07-22,Daily ICU occupancy,54.0,Japan
2020-07-29,Daily ICU occupancy,92.0,Japan
2020-08-05,Daily ICU occupancy,117.0,Japan
2020-08-12,Daily ICU occupancy,192.0,Japan
2020-08-19,Daily ICU occupancy,277.0,Japan
2020-08-26,Daily ICU occupancy,333.0,Japan
2020-09-02,Daily ICU occupancy,324.0,Japan
2020-09-09,Daily ICU occupancy,315.0,Japan
2020-09-16,Daily ICU occupancy,316.0,Japan
2020-09-23,Daily ICU occupancy,310.0,Japan
2020-09-30,Daily ICU occupancy,292.0,Japan
2020-10-07,Daily ICU occupancy,296.0,Japan
2020-10-14,Daily ICU occupancy,317.0,Japan
2020-10-21,Daily ICU occupancy,279.0,Japan
2020-10-28,Daily ICU occupancy,290.0,Japan
2020-11-04,Daily ICU occupancy,319.0,Japan
2020-11-11,Daily ICU occupancy,388.0,Japan
2020-11-18,Daily ICU occupancy,483.0,Japan
2020-11-25,Daily ICU occupancy,682.0,Japan
2020-12-02,Daily ICU occupancy,785.0,Japan
2020-12-09,Daily ICU occupancy,842.0,Japan
2020-12-16,Daily ICU occupancy,950.0,Japan
2020-12-23,Daily ICU occupancy,1017.0,Japan
2020-12-30,Daily ICU occupancy,1106.0,Japan
2021-01-06,Daily ICU occupancy,1224.0,Japan
2021-01-13,Daily ICU occupancy,1424.0,Japan
2021-01-20,Daily ICU occupancy,1505.0,Japan
2021-01-27,Daily ICU occupancy,1569.0,Japan
2021-02-03,Daily ICU occupancy,1439.0,Japan
2021-02-10,Daily ICU occupancy,1232.0,Japan
2021-02-17,Daily ICU occupancy,1020.0,Japan
2021-02-24,Daily ICU occupancy,820.0,Japan
2021-03-03,Daily ICU occupancy,739.0,Japan
2021-03-10,Daily ICU occupancy,659.0,Japan
2021-03-17,Daily ICU occupancy,609.0,Japan
2021-03-24,Daily ICU occupancy,630.0,Japan
2021-03-31,Daily ICU occupancy,732.0,Japan
2021-04-07,Daily ICU occupancy,843.0,Japan
2021-04-14,Daily ICU occupancy,979.0,Japan
2021-04-21,Daily ICU occupancy,1230.0,Japan
2021-04-28,Daily ICU occupancy,1328.0,Japan
2021-05-05,Daily ICU occupancy,1549.0,Japan
2021-05-12,Daily ICU occupancy,1807.0,Japan
2021-05-19,Daily ICU occupancy,1821.0,Japan
2021-05-26,Daily ICU occupancy,1843.0,Japan
2021-06-02,Daily ICU occupancy,1647.0,Japan
2021-06-09,Daily ICU occupancy,1362.0,Japan
2021-06-16,Daily ICU occupancy,1131.0,Japan
2021-06-23,Daily ICU occupancy,942.0,Japan
2021-06-30,Daily ICU occupancy,859.0,Japan
2021-07-07,Daily ICU occupancy,858.0,Japan
2021-07-14,Daily ICU occupancy,881.0,Japan
2021-07-21,Daily ICU occupancy,995.0,Japan
2021-07-28,Daily ICU occupancy,1271.0,Japan
2021-08-04,Daily ICU occupancy,1605.0,Japan
2021-08-11,Daily ICU occupancy,2129.0,Japan
2021-08-18,Daily ICU occupancy,2591.0,Japan
2021-08-25,Daily ICU occupancy,2829.0,Japan
2021-09-01,Daily ICU occupancy,3034.0,Japan
2021-09-08,Daily ICU occupancy,3034.0,Japan
2021-09-15,Daily ICU occupancy,2456.0,Japan
2021-09-22,Daily ICU occupancy,1808.0,Japan
2021-09-29,Daily ICU occupancy,1142.0,Japan
2021-10-06,Daily ICU occupancy,767.0,Japan
2021-10-13,Daily ICU occupancy,537.0,Japan
2021-10-20,Daily ICU occupancy,296.0,Japan
2021-10-27,Daily ICU occupancy,196.0,Japan
2021-11-03,Daily ICU occupancy,140.0,Japan
2021-11-10,Daily ICU occupancy,134.0,Japan
2021-11-17,Daily ICU occupancy,96.0,Japan
2021-11-24,Daily ICU occupancy,79.0,Japan
2021-12-01,Daily ICU occupancy,54.0,Japan
2021-12-08,Daily ICU occupancy,40.0,Japan
2021-12-15,Daily ICU occupancy,35.0,Japan
2021-12-22,Daily ICU occupancy,69.0,Japan
2021-12-29,Daily ICU occupancy,91.0,Japan
2022-01-05,Daily ICU occupancy,153.0,Japan
2022-01-12,Daily ICU occupancy,410.0,Japan
2022-01-19,Daily ICU occupancy,686.0,Japan
2022-01-26,Daily ICU occupancy,1126.0,Japan
2022-02-02,Daily ICU occupancy,1440.0,Japan
2022-02-09,Daily ICU occupancy,1846.0,Japan
2022-02-16,Daily ICU occupancy,2045.0,Japan
2022-02-23,Daily ICU occupancy,2140.0,Japan
2022-03-02,Daily ICU occupancy,2017.0,Japan
2022-03-09,Daily ICU occupancy,1798.0,Japan
2022-03-16,Daily ICU occupancy,1534.0,Japan
2022-03-23,Daily ICU occupancy,1155.0,Japan
2022-03-30,Daily ICU occupancy,886.0,Japan
2022-04-06,Daily ICU occupancy,821.0,Japan
2022-04-13,Daily ICU occupancy,835.0,Japan
2022-04-20,Daily ICU occupancy,736.0,Japan
2022-04-27,Daily ICU occupancy,631.0,Japan
2022-05-04,Daily ICU occupancy,565.0,Japan
2022-05-11,Daily ICU occupancy,510.0,Japan
2022-05-18,Daily ICU occupancy,487.0,Japan
2022-05-25,Daily ICU occupancy,481.0,Japan
2022-06-01,Daily ICU occupancy,428.0,Japan
2022-06-08,Daily ICU occupancy,431.0,Japan
2022-06-15,Daily ICU occupancy,302.0,Japan
2022-06-22,Daily ICU occupancy,282.0,Japan
2022-06-29,Daily ICU occupancy,341.0,Japan
2022-07-06,Daily ICU occupancy,451.0,Japan
2022-07-13,Daily ICU occupancy,747.0,Japan
2022-07-20,Daily ICU occupancy,1031.0,Japan
2022-07-27,Daily ICU occupancy,1352.0,Japan
2022-08-03,Daily ICU occupancy,1719.0,Japan
2022-08-10,Daily ICU occupancy,1916.0,Japan
2022-08-17,Daily ICU occupancy,1936.0,Japan
2022-08-24,Daily ICU occupancy,1772.0,Japan
2022-08-31,Daily ICU occupancy,1577.0,Japan
2022-09-07,Daily ICU occupancy,1366.0,Japan
2022-09-14,Daily ICU occupancy,1109.0,Japan
2022-09-21,Daily ICU occupancy,918.0,Japan
2022-09-28,Daily ICU occupancy,700.0,Japan
2022-10-05,Daily ICU occupancy,586.0,Japan
2022-10-12,Daily ICU occupancy,522.0,Japan
2022-10-19,Daily ICU occupancy,478.0,Japan
2022-10-26,Daily ICU occupancy,527.0,Japan
2022-11-02,Daily ICU occupancy,600.0,Japan
2022-11-09,Daily ICU occupancy,674.0,Japan
2022-11-16,Daily ICU occupancy,844.0,Japan
2022-11-23,Daily ICU occupancy,893.0,Japan
2022-11-30,Daily ICU occupancy,1043.0,Japan
2022-12-07,Daily ICU occupancy,1195.0,Japan
2022-12-14,Daily ICU occupancy,1348.0,Japan
2022-12-21,Daily ICU occupancy,1493.0,Japan
2022-12-28,Daily ICU occupancy,1615.0,Japan
2023-01-04,Daily ICU occupancy,1690.0,Japan
2023-01-11,Daily ICU occupancy,1798.0,Japan
2023-01-18,Daily ICU occupancy,1709.0,Japan
2023-01-25,Daily ICU occupancy,1439.0,Japan
2023-02-01,Daily ICU occupancy,1128.0,Japan
2023-02-15,Daily ICU occupancy,677.0,Japan
2023-02-22,Daily ICU occupancy,502.0,Japan
2023-03-01,Daily ICU occupancy,388.0,Japan
2023-03-08,Daily ICU occupancy,330.0,Japan
2023-03-15,Daily ICU occupancy,259.0,Japan
2023-03-22,Daily ICU occupancy,223.0,Japan
2023-03-29,Daily ICU occupancy,184.0,Japan
2023-04-05,Daily ICU occupancy,170.0,Japan
2023-04-12,Daily ICU occupancy,177.0,Japan
2023-04-19,Daily ICU occupancy,187.0,Japan
2023-04-26,Daily ICU occupancy,194.0,Japan
2023-05-03,Daily ICU occupancy,221.0,Japan
2023-05-10,Daily ICU occupancy,99.0,Japan
2023-05-17,Daily ICU occupancy,97.0,Japan
2023-05-24,Daily ICU occupancy,138.0,Japan
2023-05-31,Daily ICU occupancy,143.0,Japan
2023-06-07,Daily ICU occupancy,171.0,Japan
2023-06-14,Daily ICU occupancy,163.0,Japan
2023-06-21,Daily ICU occupancy,192.0,Japan
2023-06-28,Daily ICU occupancy,197.0,Japan
2023-07-05,Daily ICU occupancy,185.0,Japan
2023-07-12,Daily ICU occupancy,208.0,Japan
2023-07-19,Daily ICU occupancy,255.0,Japan
2023-07-26,Daily ICU occupancy,291.0,Japan
2023-08-02,Daily ICU occupancy,352.0,Japan
2023-08-09,Daily ICU occupancy,378.0,Japan
2023-08-16,Daily ICU occupancy,391.0,Japan
2023-08-23,Daily ICU occupancy,430.0,Japan
2023-08-30,Daily ICU occupancy,422.0,Japan
2023-09-06,Daily ICU occupancy,413.0,Japan
2023-09-13,Daily ICU occupancy,387.0,Japan
2023-09-20,Daily ICU occupancy,334.0,Japan
2023-09-27,Daily ICU occupancy,274.0,Japan
2023-10-04,Daily ICU occupancy,217.0,Japan
2023-10-11,Daily ICU occupancy,173.0,Japan
2023-10-18,Daily ICU occupancy,138.0,Japan
2023-10-25,Daily ICU occupancy,106.0,Japan
